,Attraction,Category,Subclass,Address,Gu,Good_Point,Selected_People,Participants
1133,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,조용히 쉬기 좋아요,2,18.0
1134,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,신기한 식물이 많아요,2,18.0
1135,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,대중교통이 편해요,2,18.0
1136,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,붐비지 않아요,2,18.0
1137,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,방문객이 많아요,1,18.0
1138,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,편의시설이 잘 되어있어요,1,18.0
1139,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,관리가 잘 되어있어요,1,18.0
1140,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,아이와 가기 좋아요,1,18.0
1141,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,근처에 갈 곳이 많아요,1,18.0
1142,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,주차하기 편해요,1,18.0
1143,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,가격이 합리적이에요,1,18.0
1144,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,체험 프로그램이 다양해요,1,18.0
1145,여의도샛강생태공원,관광,"자연,생태공원",서울특별시 영등포구 여의도동 49,영등포구,화장실이 깨끗해요,1,18.0
1146,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,뷰가 좋아요,81,105.0
1147,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,사진이 잘 나와요,38,105.0
1148,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,관리가 잘 되어있어요,36,105.0
1149,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,방문객이 많아요,27,105.0
1150,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,산책로가 잘 되어있어요,22,105.0
1151,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,편의시설이 잘 되어있어요,20,105.0
1152,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,볼거리가 많아요,17,105.0
1153,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,주차하기 편해요,16,105.0
1154,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,붐비지 않아요,13,105.0
1155,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,가격이 합리적이에요,6,105.0
1156,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,자연 경관이 좋아요,5,105.0
1157,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,먹거리가 풍부해요,4,105.0
1158,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,아이와 가기 좋아요,4,105.0
1159,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,규모가 커요,4,105.0
1160,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,근처에 갈 곳이 많아요,1,105.0
1161,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,반려동물과 가기 좋아요,1,105.0
1162,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,피크닉하기 좋아요,1,105.0
1163,난지한강공원,관광,시민공원,서울특별시 마포구 한강난지로 162 한강공원 난지안내센터,마포구,유익해요,1,105.0
1164,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,유익해요,496,789.0
1165,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,체험 프로그램이 다양해요,333,789.0
1166,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,전시 구성이 알차요,324,789.0
1167,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,아이와 가기 좋아요,227,789.0
1168,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,주차하기 편해요,166,789.0
1169,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,설명이 잘 되어있어요,152,789.0
1170,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,전시 테마가 재밌어요,148,789.0
1171,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,가격이 합리적이에요,122,789.0
1172,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,공간이 넓어요,122,789.0
1173,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,사진이 잘 나와요,26,789.0
1174,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,화장실이 깨끗해요,3,789.0
1175,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,컨셉이 독특해요,2,789.0
1176,국립항공박물관,관광,박물관,서울특별시 강서구 하늘길 177,강서구,뷰가 좋아요,1,789.0
1177,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,주차하기 편해요,13,49.0
1178,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,가성비가 좋아요,12,49.0
1179,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,볼거리가 많아요,11,49.0
1180,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,친절해요,11,49.0
1181,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,특색 있는 제품이 많아요,10,49.0
1182,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,종류가 다양해요,9,49.0
1183,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,품질이 좋아요,5,49.0
1184,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,먹거리가 풍부해요,4,49.0
1185,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,매장이 넓어요,4,49.0
1186,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,시설이 깔끔해요,2,49.0
1187,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,트렌디해요,2,49.0
1188,경동시장,관광,시장,서울특별시 동대문구 고산자로36길 3,동대문구,분위기가 편안해요,1,49.0
1189,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,산책로가 잘 되어있어요,35,36.0
1190,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,뷰가 좋아요,33,36.0
1191,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,사진이 잘 나와요,21,36.0
1192,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,관리가 잘 되어있어요,19,36.0
1193,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,자연 경관이 좋아요,12,36.0
1194,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,붐비지 않아요,10,36.0
1195,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,볼거리가 많아요,9,36.0
1196,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,아이와 가기 좋아요,5,36.0
1197,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,주차하기 편해요,5,36.0
1198,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,조용히 쉬기 좋아요,4,36.0
1199,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,방문객이 많아요,3,36.0
1200,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,반려동물과 가기 좋아요,3,36.0
1201,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,피크닉하기 좋아요,3,36.0
1202,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,규모가 커요,3,36.0
1203,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,편의시설이 잘 되어있어요,2,36.0
1204,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,먹거리가 풍부해요,1,36.0
1205,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,근처에 갈 곳이 많아요,1,36.0
1206,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,대중교통이 편해요,1,36.0
1207,용산가족공원,관광,근린공원,서울특별시 용산구 서빙고로 137 국립중앙박물관,용산구,화장실이 깨끗해요,1,36.0
1208,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,산책로가 잘 되어있어요,32,41.0
1209,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,뷰가 좋아요,29,41.0
1210,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,관리가 잘 되어있어요,20,41.0
1211,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,사진이 잘 나와요,15,41.0
1212,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,볼거리가 많아요,12,41.0
1213,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,반려동물과 가기 좋아요,10,41.0
1214,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,방문객이 많아요,9,41.0
1215,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,자연 경관이 좋아요,7,41.0
1216,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,주차하기 편해요,6,41.0
1217,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,붐비지 않아요,5,41.0
1218,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,편의시설이 잘 되어있어요,4,41.0
1219,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,화장실이 깨끗해요,3,41.0
1220,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,조용히 쉬기 좋아요,1,41.0
1221,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,아이와 가기 좋아요,1,41.0
1222,서서울호수공원,관광,"도시,테마공원",서울특별시 양천구 남부순환로64길 26 신월야구장,양천구,피크닉하기 좋아요,1,41.0
1223,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,음식이 맛있어요,120,135.0
1224,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,친절해요,48,135.0
1225,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,재료가 신선해요,37,135.0
1226,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,특별한 메뉴가 있어요,37,135.0
1227,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,양이 많아요,19,135.0
1228,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,가성비가 좋아요,16,135.0
1229,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,특별한 날 가기 좋아요,12,135.0
1230,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,단체모임 하기 좋아요,12,135.0
1231,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,매장이 넓어요,8,135.0
1232,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,매장이 청결해요,8,135.0
1233,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,주차하기 편해요,4,135.0
1234,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,화장실이 깨끗해요,3,135.0
1235,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,인테리어가 멋져요,1,135.0
1236,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,메뉴 구성이 알차요,1,135.0
1237,영등포 신길동 홍어거리,음식,"해물,생선요리",서울특별시 영등포구 신길로 200-20 1층 홍어명가,영등포구,건강한 맛이에요,1,135.0
1238,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,깨끗해요,1532,2025.0
1239,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,바비큐 해먹기 좋아요 ,1481,2025.0
1240,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,화장실이 잘 되어있어요,947,2025.0
1241,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,사진이 잘 나와요,832,2025.0
1242,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,뷰가 좋아요,726,2025.0
1243,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,조용히 쉬기 좋아요,676,2025.0
1244,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,주차하기 편해요,659,2025.0
1245,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,공용시설 관리가 잘돼요,620,2025.0
1246,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,사이트 간격이 넓어요,230,2025.0
1247,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,벌레 걱정 없어요,129,2025.0
1248,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,온수가 잘 나와요,122,2025.0
1249,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,매너타임이 잘 지켜져요,121,2025.0
1250,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,친절해요,98,2025.0
1251,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,개수대가 잘 되어있어요,93,2025.0
1252,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,물놀이하기 좋아요,80,2025.0
1253,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,그늘이 많아요,68,2025.0
1254,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,냉난방이 잘돼요,65,2025.0
1255,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,파티하기 좋아요,36,2025.0
1256,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,인테리어가 멋져요,33,2025.0
1257,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,컨셉이 독특해요,18,2025.0
1258,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,아이와 가기 좋아요,18,2025.0
1259,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,전기 사용이 편해요,16,2025.0
1260,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,비싼 만큼 가치있어요,9,2025.0
1261,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,편의시설이 잘 되어있어요,6,2025.0
1262,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,마트 이용이 편해요,6,2025.0
1263,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,취사시설이 잘 되어있어요,5,2025.0
1264,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,대중교통이 편해요,3,2025.0
1265,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,반려동물과 가기 좋아요,2,2025.0
1266,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,방음이 잘돼요,2,2025.0
1267,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,침구가 좋아요,1,2025.0
1268,무수아취,관광,"캠핑,야영장",서울특별시 도봉구 도봉로169길 249,도봉구,보안시설이 잘 되어있어요,1,2025.0
1269,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,볼거리가 많아요,80,151.0
1270,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,뷰가 좋아요,73,151.0
1271,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,관리가 잘 되어있어요,52,151.0
1272,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,사진이 잘 나와요,36,151.0
1273,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,붐비지 않아요,27,151.0
1274,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,주차하기 편해요,26,151.0
1275,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,산책로가 잘 되어있어요,19,151.0
1276,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,가격이 합리적이에요,15,151.0
1277,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,체험 프로그램이 다양해요,13,151.0
1278,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,방문객이 많아요,7,151.0
1279,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,아이와 가기 좋아요,7,151.0
1280,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,편의시설이 잘 되어있어요,5,151.0
1281,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,친절해요,3,151.0
1282,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,유익해요,3,151.0
1283,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,컨셉이 독특해요,2,151.0
1284,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,먹거리가 풍부해요,1,151.0
1285,서울함공원,관광,"도시,테마공원",서울특별시 마포구 마포나루길 407,마포구,자연 경관이 좋아요,1,151.0
1286,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,주차하기 편해요,13,28.0
1287,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,친절해요,8,28.0
1288,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,가성비가 좋아요,6,28.0
1289,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,품질이 좋아요,4,28.0
1290,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,종류가 다양해요,4,28.0
1291,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,시설이 깔끔해요,3,28.0
1292,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,특색 있는 제품이 많아요,3,28.0
1293,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,매장이 넓어요,3,28.0
1294,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,분위기가 편안해요,1,28.0
1295,헬로우 에이피엠 (Hello apm),관광,"화장품,향수",서울특별시 중구 장충단로 253 헬로우 에이피엠,중구,트렌디해요,1,28.0
1296,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,볼거리가 많아요,63,111.0
1297,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,아이와 가기 좋아요,62,111.0
1298,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,체험 프로그램이 다양해요,52,111.0
1299,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,놀이기구가 다양해요,23,111.0
1300,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,주차하기 편해요,9,111.0
1301,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,사진이 잘 나와요,9,111.0
1302,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,친절해요,8,111.0
1303,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,규모가 커요,8,111.0
1304,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,먹거리가 풍부해요,5,111.0
1305,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,유익해요,5,111.0
1306,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,가격이 합리적이에요,3,111.0
1307,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,컨셉이 독특해요,2,111.0
1308,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,시설이 깔끔해요,2,111.0
1309,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,안전하게 관리해요,2,111.0
1310,키자니아 서울,관광,테마파크,서울특별시 송파구 올림픽로 240 키자니아 서울,송파구,편의시설이 잘 되어있어요,1,111.0
1311,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,뷰가 좋아요,8,10.0
1312,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,붐비지 않아요,6,10.0
1313,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,편의시설이 잘 되어있어요,3,10.0
1314,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,조용히 쉬기 좋아요,3,10.0
1315,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,아이와 가기 좋아요,2,10.0
1316,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,반려동물과 가기 좋아요,2,10.0
1317,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,사진이 잘 나와요,2,10.0
1318,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,화장실이 깨끗해요,2,10.0
1319,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,산책로가 잘 되어있어요,2,10.0
1320,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,피크닉하기 좋아요,1,10.0
1321,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,신기한 식물이 많아요,1,10.0
1322,배봉산,관광,산,서울특별시 동대문구 휘경2동 배봉산,동대문구,경관이 독특해요,1,10.0
1323,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,사진이 잘 나와요,6,11.0
1324,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,설명이 잘 되어있어요,5,11.0
1325,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,붐비지 않아요,4,11.0
1326,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,뷰가 좋아요,4,11.0
1327,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,볼거리가 많아요,3,11.0
1328,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,관리가 잘 되어있어요,3,11.0
1329,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,아이와 가기 좋아요,2,11.0
1330,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,대중교통이 편해요,2,11.0
1331,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,근처에 갈 곳이 많아요,1,11.0
1332,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,주차하기 편해요,1,11.0
1333,만해한용운심우장,관광,기념물,서울특별시 성북구 성북로29길 24,성북구,체험 프로그램이 다양해요,1,11.0
1334,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,사진이 잘 나와요,21,36.0
1335,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,산책로가 잘 되어있어요,17,36.0
1336,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,관리가 잘 되어있어요,11,36.0
1337,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,볼거리가 많아요,10,36.0
1338,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,붐비지 않아요,10,36.0
1339,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,아이와 가기 좋아요,4,36.0
1340,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,근처에 갈 곳이 많아요,4,36.0
1341,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,설명이 잘 되어있어요,3,36.0
1342,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,체험 프로그램이 다양해요,3,36.0
1343,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,가격이 합리적이에요,2,36.0
1344,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,대중교통이 편해요,2,36.0
1345,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,뷰가 좋아요,2,36.0
1346,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,방문객이 많아요,1,36.0
1347,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,주차하기 편해요,1,36.0
1348,독립문,관광,기념물,서울특별시 서대문구 현저동 941,서대문구,반려동물과 가기 좋아요,1,36.0
